19656188|H2C 1E1|BF|19500111|H2C|ACTV|LC|LC0007|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1E1|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55593064|-73.6675722
19572319|H2C 1E2|BF|19500111|H2C|ACTV|LC|LC0007|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1E2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.5556248|-73.66813693
19644904|H2C 1E3|BF|19500111|H2C|ACTV|LC|LC0007|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1E3|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55630208|-73.66776616
19524714|H2C 1E4|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1E4|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55770968|-73.66782028
19612444|H2C 1E6|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1E6|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55791863|-73.66715123
19646114|H2C 1E7|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1E7|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55876899|-73.66708083
19627810|H2C 1E8|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1E8|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55866162|-73.66676119
19625026|H2C 1E9|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1E9|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.55934885|-73.66625845
19524527|H2C 1G1|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1G1|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.5594613|-73.66661033
19520986|H2C 1G2|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1G2|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56000463|-73.66578067
19707985|H2C 1G3|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1G3|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56012184|-73.6661596
19634268|H2C 1G4|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1G4|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56066166|-73.66531561
19576351|H2C 1G5|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1G5|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56133816|-73.6648342
19675201|H2C 1G6|BF|19500111|H2C|ACTV|LC|LC0006|6595|MONTREAL LCD AHUNTSIC|19601394|H2C 1G6|9404|BP FLEURY|PHARMACIE JEAN COUTU #168|1221 RUE FLEURY E|MONTREAL QC  H2C 1P0|45.56208683|-73.66436375
